timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773349648,7192430.193971625,24476504.63286799,24477896.605052307,25460.899506631,28129.318622476,24477896.76615993
1773349649,7192473.931463956,24476548.36777286,24477940.33996361,25504.639207179,28173.049566815,24477940.50107587
1773349650,7192517.669418885,24476592.102478877,24477984.074681174,25548.378531568,28216.783993281,24477984.235781886
1773349651,7192561.406385026,24476635.836957473,24478027.80915977,25592.11656549,28260.51725827,24478027.970261004
1773349652,7192605.143544353,24476679.571226142,24478071.54341095,25635.852736371,28304.252667296,24478071.70452915
1773349653,7192648.881814683,24476723.30524456,24478115.277429853,25679.590054939,28347.985793268,24478115.43855506
1773349654,7192692.618283615,24476767.039063048,24478159.011230845,25723.327238688,28391.721504812,24478159.172363725
1773349655,7192736.355267071,24476810.772671614,24478202.744808886,25767.063505948,28435.455132242,24478202.905973934
1773349656,7192780.091262204,24476854.506070253,24478246.4781947,25810.80040245,28479.183723086,24478246.639370933
1773349657,7192823.827589223,24476898.239219803,24478290.2113531,25854.53698098,28522.916534,24478290.372535642
1773349658,7192867.56373338,24476941.972168773,24478333.944319077,25898.272353528,28566.649882781,24478334.105484124
1773349659,7192911.298392035,24476985.704906847,24478377.67705764,25942.008607568,28610.384358382,24478377.838205196
1773349660,7192955.035026331,24477029.437410347,24478421.409561627,25985.743495985,28654.115500988,24478421.570706364
1773349661,7192998.768516251,24477073.169695806,24478465.14185005,26029.476594479,28697.849471769,24478465.302977294
1773349662,7193042.503778205,24477116.90172652,24478508.873911068,26073.211930377,28741.582199209,24478509.035038307
1773349663,7193086.238210188,24477160.63356482,24478552.605769064,26116.946523222,28785.313290088,24478552.766875993
1773349664,7193129.972921914,24477204.365169324,24478596.33739745,26160.680666095,28829.044579304,24478596.498460677
1773349665,7193173.70686398,24477248.09654171,24478640.06879723,26204.415543081,28872.779760655,24478640.229835395
1773349666,7193217.441241297,24477291.82766583,24478683.799905542,26248.148002379,28916.512674726,24478683.96097467
1773349667,7193261.174522939,24477335.558581725,24478727.530803945,26291.881907394,28960.243753937,24478727.691890568
1773349668,7193304.908240192,24477379.28926516,24478771.261492442,26335.616454412,29003.974787416,24478771.422561575
1773349669,7193348.641653985,24477423.01971348,24478814.99193619,26379.350560736,29047.702178287,24478815.1530025
1773349670,7193392.375225233,24477466.749886304,24478858.72213962,26423.086288023,29091.430058066,24478858.883190487
1773349671,7193436.109103313,24477510.479857966,24478902.45210775,26466.819428651,29135.158456371,24478902.613146987
1773349672,7193479.842387026,24477554.209589113,24478946.181826133,26510.554361899,29178.887438997,24478946.342878133
1773349673,7193523.574857423,24477597.93909393,24478989.911299635,26554.286194108,29222.614432124,24478990.072380617
1773349674,7193567.306069617,24477641.66834584,24479033.64055203,26598.018595945,29266.345111072,24479033.801644217
1773349675,7193611.03719254,24477685.397358757,24479077.36955799,26641.751771189,29310.076596117,24479077.530662935
1773349676,7193654.767978029,24477729.126147874,24479121.09833657,26685.483643552,29353.804505229,24479121.25943223
1773349677,7193698.4997026,24477772.85468411,24479164.82690525,26729.213589685,29397.5331841,24479164.987966135
1773349678,7193742.232602078,24477816.582995173,24479208.555236828,26772.946132718,29441.260655881,24479208.7162772
1773349679,7193785.964032678,24477860.31104931,24479252.28330797,26816.677621913,29484.989228133,24479252.444351155
1773349680,7193829.695453671,24477904.03888267,24479296.0111768,26860.408616256,29528.716419216,24479296.172182187
1773349681,7193873.426342487,24477947.766476598,24479339.738805708,26904.139143972,29572.441881209,24479339.899760377
1773349682,7193917.156534821,24477991.493834503,24479383.466181587,26947.869883859,29616.167849899,24479383.627114195
1773349683,7193960.886309971,24478035.22094345,24479427.19329054,26991.599650227,29659.890773643,24479427.354223147
1773349684,7194004.614584062,24478078.94780753,24479470.92013713,27035.330616243,29703.615272944,24479471.081087224
1773349685,7194048.34493073,24478122.674432434,24479514.646756336,27079.06055094,29747.338755378,24479514.807723925
1773349686,7194092.074596845,24478166.400829047,24479558.37314164,27122.789225118,29791.064880088,24479558.534115754
1773349687,7194135.804431852,24478210.126980796,24479602.099275894,27166.520643085,29834.790476357,24479602.26024067
1773349688,7194179.533124628,24478253.852870185,24479645.825182773,27210.249956274,29878.515216175,24479645.98614779
1773349689,7194223.261561604,24478297.578522082,24479689.550852645,27253.979081401,29922.24055061,24479689.711814605
1773349690,7194266.991516381,24478341.303944033,24479733.276257105,27297.705939971,29965.966332616,24479733.437236555
1773349691,7194310.720110549,24478385.0291381,24479777.00143417,27341.435018366,30009.693162139,24479777.16241364
1773349692,7194354.449349377,24478428.754040156,24479820.726353716,27385.163748623,30053.420012591,24479820.88734784
1773349693,7194398.17708388,24478472.478732336,24479864.451063383,27428.891721194,30097.142829664,24479864.612011824
1773349694,7194441.906174567,24478516.203176104,24479908.175510705,27472.623315953,30140.865026061,24479908.336452357
1773349695,7194485.633557211,24478559.92738339,24479951.899695676,27516.35125586,30184.587501749,24479952.060653757
1773349696,7194529.361093129,24478603.651322234,24479995.6236183,27560.078954733,30228.312111937,24479995.7845987
1773349697,7194573.088032603,24478647.37502842,24480039.347324975,27603.806383909,30272.035843547,24480039.508316282
1773349698,7194616.814783719,24478691.098499425,24480083.070797697,27647.53164247,30315.761009479,24480083.231767464
1773349699,7194660.540384077,24478734.821732134,24480126.793994196,27691.259033827,30359.485205134,24480126.954999387
1773349700,7194704.26582367,24478778.544710472,24480170.516955525,27734.983492752,30403.20813372,24480170.677970547
1773349701,7194747.992042672,24478822.267428033,24480214.23966841,27778.707494534,30446.930536367,24480214.40071356
1773349702,7194791.716676577,24478865.98990888,24480257.962171428,27822.436429783,30490.651015983,24480258.12319208
1773349703,7194835.442444911,24478909.7121546,24480301.684429597,27866.161230522,30534.371371109,24480301.845432766
1773349704,7194879.16744487,24478953.434145402,24480345.406435817,27909.887794725,30578.091177756,24480345.567411114
1773349705,7194922.891906544,24478997.155878905,24480389.128174186,27953.611913673,30621.811290069,24480389.289157048
1773349706,7194966.615474754,24479040.8773872,24480432.849685203,27997.33772298,30665.533147964,24480433.01066788
1773349707,7195010.33947778,24479084.598642904,24480476.570958886,28041.061824478,30709.252781082,24480476.731916755
1773349708,7195054.062731724,24479128.31965722,24480520.291990206,28084.785992898,30752.971340141,24480520.452930167
1773349709,7195097.786993633,24479172.040432304,24480564.012783743,28128.511944318,30796.691059469,24480564.173691023
1773349710,7195141.510826978,24479215.760938756,24480607.73327271,28172.233795082,30840.408855624,24480607.894197475
1773349711,7195185.234371174,24479259.481217865,24480651.45351684,28215.95814165,30884.129612788,24480651.614476584
1773349712,7195228.95671185,24479303.201248623,24480695.173513107,28259.680058769,30927.847916193,24480695.33451086
1773349713,7195272.680822038,24479346.921042968,24480738.89327061,28303.402854544,30971.564257239,24480739.054300305
1773349714,7195316.403312695,24479390.640592486,24480782.612821992,28347.122879132,31015.284734854,24480782.77386636
1773349715,7195360.12540879,24479434.359960828,24480826.33221412,28390.847523436,31059.002797594,24480826.49322351
1773349716,7195403.846854724,24479478.07913191,24480870.051412985,28434.57103634,31102.720729383,24480870.212388296
1773349717,7195447.569602322,24479521.798142835,24480913.770421278,28478.294960129,31146.438705391,24480913.931396894
1773349718,7195491.292203022,24479565.516971827,24480957.489280216,28522.016789381,31190.157989542,24480957.650245704
1773349719,7195535.015057976,24479609.235660326,24481001.207995243,28565.73713846,31233.876075551,24481001.368931867
1773349720,7195578.736520872,24479652.954217963,24481044.92655288,28609.46045015,31277.595086983,24481045.08747049
1773349721,7195622.45842732,24479696.67262394,24481088.64498811,28653.180714885,31321.3131034,24481088.805872273
1773349722,7195666.179568783,24479740.390913542,24481132.36326595,28696.903322259,31365.030251102,24481132.524158433
1773349723,7195709.900419727,24479784.109049577,24481176.081419952,28740.62541104,31408.745719732,24481176.24230554
1773349724,7195753.622700245,24479827.827070035,24481219.79947188,28784.348646475,31452.46322012,24481219.960338555
1773349725,7195797.344747381,24479871.544968087,24481263.517390925,28828.071191242,31496.184031057,24481263.67823167
1773349726,7195841.066427634,24479915.262743726,24481307.23518405,28871.791126733,31539.901839418,24481307.395995453
1773349727,7195884.787305863,24479958.98037947,24481350.95282062,28915.51094865,31583.617954144,24481351.113631196
1773349728,7195928.506794215,24480002.69791029,24481394.670350615,28959.232113188,31627.336160613,24481394.831162017
1773349729,7195972.22696189,24480046.415301215,24481438.387752246,29002.952768986,31671.05384992,24481438.548560835
1773349730,7196015.94590766,24480090.132567413,24481482.10500822,29046.671499274,31714.76832019,24481482.265821457
1773349731,7196059.66727295,24480133.849698346,24481525.82215305,29090.392870885,31758.483502649,24481525.98295037
1773349732,7196103.387097338,24480177.566694647,24481569.53915294,29134.112008955,31802.200304339,24481569.69994404
1773349733,7196147.106443998,24480221.28356095,24481613.2560242,29177.83278247,31845.917864261,24481613.416808017
1773349734,7196190.825726576,24480265.00029727,24481656.972756047,29221.554616999,31889.63227837,24481657.133529186
1773349735,7196234.545947364,24480308.716858726,24481700.689352475,29265.275498426,31933.350335735,24481700.850103173
1773349736,7196278.26564768,24480352.433262803,24481744.40576365,29308.994719357,31977.066203979,24481744.56652736
1773349737,7196321.985449967,24480396.149544477,24481788.12205358,29352.713219355,32020.779761801,24481788.282804087
1773349738,7196365.704186193,24480439.865686256,24481831.838197492,29396.43174148,32064.492724474,24481831.998915836
1773349739,7196409.422955865,24480483.581660487,24481875.55418969,29440.152798419,32108.207221542,24481875.71488774
1773349740,7196453.14231509,24480527.29745751,24481919.26998671,29483.871635683,32151.921823079,24481919.430702247
1773349741,7196496.861741563,24480571.01311464,24481962.98560887,29527.590514829,32195.636082204,24481963.146359377
1773349742,7196540.5802644,24480614.728601653,24482006.70107365,29571.312002658,32239.351472337,24482006.86185913
1773349743,7196584.298773983,24480658.443931524,24482050.41641603,29615.029922527,32283.066396209,24482050.57716654
1773349744,7196628.018515928,24480702.159086537,24482094.131566063,29658.749370365,32326.779545733,24482094.29231657
1773349745,7196671.737418249,24480745.874049205,24482137.84652643,29702.467447757,32370.49303212,24482138.007309098
1773349746,7196715.454863419,24480789.5888545,24482181.56131424,29746.184589287,32414.206888108,24482181.72209691
1773349747,7196759.171673895,24480833.30347963,24482225.275922365,29789.904178107,32457.922809287,24482225.436719704
1773349748,7196802.889794491,24480877.017905228,24482268.990330476,29833.62261049,32501.637004513,24482269.151145305
1773349749,7196846.605750564,24480920.732103515,24482312.704563733,29877.339844023,32545.351919849,24482312.865343593
1773349750,7196890.32378454,24480964.44614443,24482356.418622136,29921.055101862,32589.065696749,24482356.579377152
1773349751,7196934.040186066,24481008.159972724,24482400.13250568,29964.771802224,32632.779201482,24482400.29321047
1773349752,7196977.757007712,24481051.873581506,24482443.84614443,30008.486045536,32676.490643909,24482444.006819256
1773349753,7197021.473960337,24481095.586962983,24482487.559546083,30052.203371749,32720.203141123,24482487.720218215
1773349754,7197065.190410408,24481139.300134636,24482531.27273522,30095.922677438,32763.915898638,24482531.433372386
1773349755,7197108.906253825,24481183.013096236,24482574.98569705,30139.640743591,32807.627198657,24482575.146331657
1773349756,7197152.621826701,24481226.725818295,24482618.6983966,30183.359120948,32851.337185113,24482618.85905125
1773349757,7197196.337727734,24481270.438313052,24482662.410879143,30227.076469765,32895.04970975,24482662.571540978
1773349758,7197240.052909498,24481314.1505429,24482706.123126958,30270.793533948,32938.764814912,24482706.283780947
1773349759,7197283.768382032,24481357.862550706,24482749.835154653,30314.508715492,32982.475276262,24482749.995786197
1773349760,7197327.48306374,24481401.574311092,24482793.546937563,30358.222457294,33026.185353571,24482793.707534138
1773349761,7197371.198744624,24481445.28582169,24482837.258458205,30401.938740535,33069.89798024,24482837.41905478
